time,storm,storm_new,Hs,Tp,Dm, Water Level, Prediction
1/5/1980 14:00,2,1,2.1640625,7.03125,47.859375,0.86,0.35
1/5/1980 15:00,2,1,2.2890625,7.1796875,40.234375,0.839,0.313
1/5/1980 16:00,2,1,2.3984375,7.2890625,33.3671875,0.668,0.174
1/5/1980 17:00,2,1,2.5078125,7.34375,27.515625,0.434,-0.054
1/5/1980 18:00,2,1,2.6171875,7.4296875,22.9609375,0.159,-0.324
1/5/1980 19:00,2,1,2.7109375,7.609375,20.0625,-0.127,-0.557
1/5/1980 20:00,2,1,2.7734375,7.9140625,18.171875,-0.292,-0.682
1/5/1980 21:00,2,1,2.8359375,8.1640625,16.9609375,-0.271,-0.693
1/5/1980 22:00,2,1,2.90625,8.4453125,16.3515625,-0.133,-0.615
1/5/1980 23:00,2,1,2.96875,8.796875,16.2109375,0.034,-0.45
1/6/1980 0:00,2,1,3.03125,9.0234375,16.3125,0.211,-0.215
1/6/1980 1:00,2,1,3.0625,9.484375,17.6953125,0.394,0.008
1/6/1980 2:00,2,1,3.0625,9.7578125,19.8671875,0.516,0.136
1/6/1980 3:00,2,1,3.0625,10.046875,22.65625,0.586,0.152
1/6/1980 4:00,2,1,3.078125,10.6640625,26.28125,0.562,0.072
1/6/1980 5:00,2,1,3.09375,10.9296875,30.296875,0.309,-0.091
1/6/1980 6:00,2,1,3.109375,11.1640625,34,0.089,-0.306
1/6/1980 7:00,2,1,3.1171875,11.421875,36.46875,-0.14,-0.508
1/6/1980 8:00,2,1,3.1171875,11.671875,37.9375,-0.216,-0.622
1/6/1980 9:00,2,1,3.1015625,11.765625,38.671875,-0.316,-0.621
1/6/1980 10:00,2,1,3.078125,11.8203125,38.9921875,-0.286,-0.53
1/6/1980 11:00,2,1,3.0390625,11.8203125,38.953125,-0.027,-0.366
1/6/1980 12:00,2,1,3,11.8125,38.890625,0.153,-0.137
1/6/1980 13:00,2,1,2.9453125,11.7734375,38.9765625,0.437,0.101
1/6/1980 14:00,2,1,2.890625,11.7421875,39.4609375,0.607,0.258
1/6/1980 15:00,2,1,2.84375,11.703125,40.1484375,0.586,0.295
1/6/1980 16:00,2,1,2.8046875,11.7109375,41.1640625,0.488,0.222
1/6/1980 17:00,2,1,2.765625,11.734375,42.3203125,0.302,0.061
1/6/1980 18:00,2,1,2.7421875,11.8046875,43.6875,0.086,-0.165
1/6/1980 19:00,2,1,2.703125,11.875,45.3046875,-0.109,-0.405
1/6/1980 20:00,2,1,2.6640625,11.953125,47.203125,-0.371,-0.59
1/6/1980 21:00,2,1,2.625,12,49.0234375,-0.478,-0.67
1/6/1980 22:00,2,1,2.578125,12.046875,50.7578125,-0.402,-0.65
1/6/1980 23:00,2,1,2.53125,12.0625,52.21875,-0.371,-0.55
1/7/1980 0:00,2,1,2.4921875,12.0703125,53.515625,-0.213,-0.374
1/7/1980 1:00,2,1,2.4453125,12.0546875,54.46875,-0.06,-0.151
1/7/1980 2:00,2,1,2.40625,12.0390625,55.28125,0.226,0.04
1/7/1980 3:00,2,1,2.375,12.0078125,55.9140625,0.324,0.133
1/7/1980 4:00,2,1,2.34375,12,56.5078125,0.269,0.119
1/7/1980 5:00,2,1,2.3046875,11.96875,57.0078125,0.165,0.018
1/7/1980 6:00,2,1,2.28125,11.9765625,57.5078125,0.001,-0.147
1/7/1980 7:00,2,1,2.25,11.96875,57.9140625,-0.298,-0.34
1/7/1980 8:00,2,1,2.2109375,12.0078125,58.3359375,-0.426,-0.505
1/7/1980 9:00,2,1,2.171875,12.0234375,58.6875,-0.502,-0.585
1/11/1980 14:00,3,2,2.1953125,6.8359375,128.7890625,-0.505,-0.451
1/11/1980 15:00,3,2,2.2890625,7.1171875,131.546875,-0.356,-0.349
1/11/1980 16:00,3,2,2.375,7.3828125,133.4921875,-0.204,-0.208
1/11/1980 17:00,3,2,2.453125,7.6953125,134.78125,-0.045,-0.061
1/11/1980 18:00,3,2,2.53125,8.0078125,135.5234375,-0.03,0.027
1/11/1980 19:00,3,2,2.640625,8.1796875,136.359375,0.007,0.032
1/11/1980 20:00,3,2,2.765625,8.4296875,137.2890625,-0.066,-0.028
1/11/1980 21:00,3,2,2.8984375,8.7890625,138.125,-0.155,-0.135
1/11/1980 22:00,3,2,3.0234375,8.9453125,138.90625,-0.301,-0.284
1/11/1980 23:00,3,2,3.140625,9.046875,139.8203125,-0.466,-0.451
1/12/1980 0:00,3,2,3.2421875,9.140625,140.953125,-0.645,-0.581
1/12/1980 1:00,3,2,3.2890625,9.234375,142.21875,-0.703,-0.621
1/12/1980 2:00,3,2,3.296875,9.3046875,143.6953125,-0.673,-0.566
1/12/1980 3:00,3,2,3.2890625,9.328125,145.3359375,-0.548,-0.445
1/12/1980 4:00,3,2,3.28125,9.3125,147.0625,-0.423,-0.278
1/12/1980 5:00,3,2,3.296875,9.3203125,148.65625,-0.21,-0.082
1/12/1980 6:00,3,2,3.3203125,9.3671875,150,-0.124,0.087
1/12/1980 7:00,3,2,3.28125,9.5390625,150.15625,-0.008,0.173
1/12/1980 8:00,3,2,3.1796875,9.671875,149.1875,-0.005,0.172
1/12/1980 9:00,3,2,3.0625,9.7890625,147.3828125,-0.149,0.101
1/12/1980 10:00,3,2,2.9453125,9.875,145.03125,-0.255,-0.033
1/12/1980 11:00,3,2,2.8359375,9.9296875,142.4296875,-0.356,-0.212
1/12/1980 12:00,3,2,2.71875,9.9609375,139.9609375,-0.542,-0.394
1/12/1980 13:00,3,2,2.609375,9.9609375,138.3671875,-0.649,-0.513
1/12/1980 14:00,3,2,2.515625,9.9375,136.875,-0.792,-0.533
1/12/1980 15:00,3,2,2.4453125,9.9140625,134.7578125,-0.709,-0.473
1/12/1980 16:00,3,2,2.40625,9.875,130.4296875,-0.557,-0.365
1/12/1980 17:00,3,2,2.421875,9.84375,120.390625,-0.399,-0.221
1/12/1980 18:00,3,2,2.46875,9.796875,99.3671875,-0.222,-0.073
1/12/1980 19:00,3,2,2.5078125,9.7578125,73.5234375,-0.143,0.018
1/12/1980 20:00,3,2,2.5078125,9.7109375,57.6640625,-0.091,0.023
1/12/1980 21:00,3,2,2.4921875,9.671875,49.2109375,-0.158,-0.041
1/12/1980 22:00,3,2,2.4609375,9.640625,45.2890625,-0.301,-0.158
1/12/1980 23:00,3,2,2.4140625,9.6171875,44.234375,-0.481,-0.317
1/13/1980 0:00,3,2,2.3671875,9.59375,44.5625,-0.615,-0.489
1/13/1980 1:00,3,2,2.34375,9.5625,44.9140625,-0.746,-0.618
1/13/1980 2:00,3,2,2.328125,9.484375,45.1171875,-0.868,-0.644
1/13/1980 3:00,3,2,2.3046875,9.375,45.53125,-0.755,-0.567
1/13/1980 4:00,3,2,2.2890625,9.2734375,45.96875,-0.557,-0.426
1/13/1980 5:00,3,2,2.265625,9.1875,46.609375,-0.405,-0.241
1/13/1980 6:00,3,2,2.2421875,9.140625,47.2734375,-0.158,-0.028
1/13/1980 7:00,3,2,2.21875,9.1015625,48.2265625,0.028,0.152
1/13/1980 8:00,3,2,2.1953125,9.0703125,49.359375,0.12,0.239
1/13/1980 9:00,3,2,2.171875,6.4609375,50.7890625,0.141,0.226
1/13/1980 10:00,3,2,2.1484375,6.3671875,52.3671875,-0.005,0.134
1/13/1980 20:00,3,2,2.140625,6.3671875,78.1875,-0.1,0.035
1/13/1980 21:00,3,2,2.21875,6.5,80.890625,-0.024,0.035
1/13/1980 22:00,3,2,2.3203125,6.7109375,83.4375,-0.115,-0.04
1/13/1980 23:00,3,2,2.4375,6.84375,85.921875,-0.255,-0.172
1/14/1980 0:00,3,2,2.578125,7.0078125,88.390625,-0.444,-0.35
1/14/1980 1:00,3,2,2.6796875,7.9140625,90.6953125,-0.615,-0.54
1/14/1980 2:00,3,2,2.7265625,7.9921875,92.7109375,-0.755,-0.668
1/14/1980 3:00,3,2,2.7421875,8.1171875,94.4765625,-0.743,-0.676
1/14/1980 4:00,3,2,2.7890625,8.2265625,95.8671875,-0.649,-0.579
1/14/1980 5:00,3,2,2.890625,8.3046875,97.0859375,-0.499,-0.417
1/14/1980 6:00,3,2,3.0234375,8.375,98.2421875,-0.213,-0.202
1/14/1980 7:00,3,2,3.1328125,8.515625,99.5234375,0.028,0.042
1/14/1980 8:00,3,2,3.1796875,8.734375,100.65625,0.263,0.235
1/14/1980 9:00,3,2,3.2265625,8.859375,101.6171875,0.309,0.315
1/14/1980 10:00,3,2,3.1953125,8.9609375,102.4140625,0.29,0.284
1/14/1980 11:00,3,2,3.109375,9.0546875,103.25,0.19,0.166
1/14/1980 12:00,3,2,3.0234375,9.1328125,104.0859375,0.037,-0.029
1/14/1980 13:00,3,2,2.953125,9.1953125,104.5078125,-0.109,-0.275
1/14/1980 14:00,3,2,2.8984375,9.2578125,104.1953125,-0.332,-0.502
1/14/1980 15:00,3,2,2.859375,9.3359375,103.3203125,-0.475,-0.628
1/14/1980 16:00,3,2,2.84375,9.515625,102.1875,-0.475,-0.633
1/14/1980 17:00,3,2,2.84375,9.6796875,101.03125,-0.45,-0.554
1/14/1980 18:00,3,2,2.8359375,9.7890625,100.0234375,-0.313,-0.411
1/14/1980 19:00,3,2,2.828125,9.8671875,98.9375,-0.115,-0.213
1/14/1980 20:00,3,2,2.8125,9.90625,97.75,0.062,-0.026
1/14/1980 21:00,3,2,2.7890625,9.9140625,96.4921875,0.281,0.072
1/14/1980 22:00,3,2,2.7578125,9.8984375,95.015625,0.254,0.062
1/14/1980 23:00,3,2,2.734375,9.875,93.109375,0.229,-0.028
1/15/1980 0:00,3,2,2.703125,9.859375,90.6796875,0.016,-0.185
1/15/1980 1:00,3,2,2.671875,9.8515625,87.8671875,-0.167,-0.394
1/15/1980 2:00,3,2,2.640625,9.8671875,84.8671875,-0.399,-0.603
1/15/1980 3:00,3,2,2.609375,9.875,81.6875,-0.46,-0.726
1/15/1980 4:00,3,2,2.5703125,9.859375,78.1796875,-0.527,-0.718
1/15/1980 5:00,3,2,2.53125,9.8203125,74.359375,-0.386,-0.6
1/15/1980 6:00,3,2,2.484375,9.765625,70.3359375,-0.213,-0.406
1/15/1980 7:00,3,2,2.4609375,9.6953125,66.1796875,0.113,-0.147
1/15/1980 8:00,3,2,2.4375,9.59375,61.9921875,0.449,0.129
1/15/1980 9:00,3,2,2.4375,9.421875,57.921875,0.644,0.326
1/15/1980 10:00,3,2,2.453125,9.3046875,54.046875,0.693,0.392
1/15/1980 11:00,3,2,2.46875,9.2421875,50.546875,0.65,0.339
1/15/1980 12:00,3,2,2.4921875,9.2265625,47.3046875,0.504,0.186
1/15/1980 13:00,3,2,2.5234375,9.234375,44.2109375,0.312,-0.055
1/15/1980 14:00,3,2,2.5546875,9.265625,41.125,0.028,-0.34
1/15/1980 15:00,3,2,2.5859375,9.28125,38.2265625,-0.191,-0.582
1/15/1980 16:00,3,2,2.625,9.2890625,35.515625,-0.313,-0.704
1/15/1980 17:00,3,2,2.6796875,9.34375,33.2421875,-0.353,-0.697
1/15/1980 18:00,3,2,2.7421875,9.578125,31.6015625,-0.304,-0.593
1/15/1980 19:00,3,2,2.84375,9.796875,30.828125,-0.17,-0.408
1/15/1980 20:00,3,2,2.9765625,10.0078125,30.859375,0.144,-0.172
1/15/1980 21:00,3,2,3.140625,10.234375,31.6953125,0.312,0.03
1/15/1980 22:00,3,2,3.3203125,10.6015625,32.9453125,0.443,0.122
1/15/1980 23:00,3,2,3.5078125,10.8671875,34.40625,0.421,0.1
1/16/1980 0:00,3,2,3.703125,11.1171875,35.953125,0.348,-0.014
1/16/1980 1:00,3,2,3.84375,11.4609375,38.0390625,0.11,-0.208
1/16/1980 2:00,3,2,3.9140625,11.75,40.1796875,-0.14,-0.451
1/16/1980 3:00,3,2,3.90625,11.875,41.4375,-0.374,-0.673
1/16/1980 4:00,3,2,3.8203125,11.9375,41.734375,-0.493,-0.791
1/16/1980 5:00,3,2,3.7109375,11.96875,41.5859375,-0.502,-0.764
1/16/1980 6:00,3,2,3.59375,12,41.359375,-0.374,-0.617
1/16/1980 7:00,3,2,3.4921875,12.0078125,41.203125,-0.06,-0.379
1/16/1980 8:00,3,2,3.40625,12.046875,41.2578125,0.263,-0.075
1/16/1980 9:00,3,2,3.3359375,12.078125,41.6484375,0.473,0.221
1/16/1980 10:00,3,2,3.2890625,12.15625,42.4296875,0.656,0.413
1/16/1980 11:00,3,2,3.2578125,12.265625,43.4609375,0.833,0.462
1/16/1980 12:00,3,2,3.234375,12.4296875,44.703125,0.757,0.379
1/16/1980 13:00,3,2,3.2109375,12.6328125,45.796875,0.583,0.181
1/16/1980 14:00,3,2,3.1953125,12.796875,46.796875,0.278,-0.107
1/16/1980 15:00,3,2,3.1796875,12.90625,47.703125,-0.027,-0.421
1/16/1980 16:00,3,2,3.1640625,13.0078125,48.625,-0.246,-0.671
1/16/1980 17:00,3,2,3.15625,13.1015625,49.4921875,-0.405,-0.784
1/16/1980 18:00,3,2,3.1484375,13.1796875,50.375,-0.457,-0.753
1/16/1980 19:00,3,2,3.1484375,13.2265625,51.1640625,-0.274,-0.607
1/16/1980 20:00,3,2,3.15625,13.2734375,51.9453125,-0.088,-0.377
1/16/1980 21:00,3,2,3.171875,13.296875,52.6796875,0.147,-0.112
1/16/1980 22:00,3,2,3.1875,13.3125,53.453125,0.415,0.096
1/16/1980 23:00,3,2,3.2109375,13.328125,54.21875,0.522,0.18
1/17/1980 0:00,3,2,3.2421875,13.3515625,55,0.446,0.138
1/17/1980 1:00,3,2,3.2734375,13.3828125,55.75,0.327,-0.011
1/17/1980 2:00,3,2,3.3125,13.4140625,56.4921875,0.004,-0.242
1/17/1980 3:00,3,2,3.3515625,13.46875,57.1484375,-0.149,-0.513
1/17/1980 4:00,3,2,3.3828125,13.5390625,57.7734375,-0.444,-0.745
1/17/1980 5:00,3,2,3.40625,13.609375,58.3125,-0.575,-0.854
1/17/1980 6:00,3,2,3.421875,13.7109375,58.828125,-0.551,-0.801
1/17/1980 7:00,3,2,3.4296875,13.796875,59.3046875,-0.38,-0.614
1/17/1980 8:00,3,2,3.4375,13.9296875,59.78125,-0.143,-0.332
1/17/1980 9:00,3,2,3.4375,13.9765625,60.21875,0.269,0.002
1/17/1980 10:00,3,2,3.4453125,14.03125,60.671875,0.552,0.307
1/17/1980 11:00,3,2,3.4375,14.0390625,61.0625,0.787,0.489
1/17/1980 12:00,3,2,3.4375,14.0625,61.4609375,0.83,0.512
1/17/1980 13:00,3,2,3.4296875,14.0546875,61.78125,0.65,0.389
1/17/1980 14:00,3,2,3.421875,14.03125,62.078125,0.473,0.147
1/17/1980 15:00,3,2,3.40625,14.015625,62.2890625,0.123,-0.177
1/17/1980 16:00,3,2,3.390625,13.9765625,62.484375,-0.231,-0.512
1/17/1980 17:00,3,2,3.3671875,13.9375,62.625,-0.478,-0.762
1/17/1980 18:00,3,2,3.34375,13.8671875,62.7578125,-0.612,-0.852
1/17/1980 19:00,3,2,3.3203125,13.8359375,62.875,-0.591,-0.782
1/17/1980 20:00,3,2,3.3046875,13.828125,63.03125,-0.377,-0.594
1/17/1980 21:00,3,2,3.2890625,13.875,63.1953125,-0.057,-0.328
1/17/1980 22:00,3,2,3.28125,13.96875,63.40625,0.22,-0.042
1/17/1980 23:00,3,2,3.2734375,14.0625,63.6171875,0.437,0.167
1/18/1980 0:00,3,2,3.28125,14.1484375,63.8515625,0.583,0.235
1/18/1980 1:00,3,2,3.28125,14.2265625,64.0703125,0.519,0.164
1/18/1980 2:00,3,2,3.28125,14.2578125,64.28125,0.229,-0.019
1/18/1980 3:00,3,2,3.2734375,14.2734375,64.4609375,0.056,-0.281
1/18/1980 4:00,3,2,3.265625,14.2578125,64.609375,-0.286,-0.573
1/18/1980 5:00,3,2,3.25,14.2421875,64.7421875,-0.539,-0.81
1/18/1980 6:00,3,2,3.2265625,14.21875,64.8828125,-0.624,-0.9
1/18/1980 7:00,3,2,3.203125,14.2109375,65.0234375,-0.572,-0.812
1/18/1980 8:00,3,2,3.1875,14.1875,65.1875,-0.377,-0.589
1/18/1980 9:00,3,2,3.1640625,14.1796875,65.34375,-0.106,-0.279
1/18/1980 10:00,3,2,3.1328125,14.1640625,65.5078125,0.254,0.074
1/18/1980 11:00,3,2,3.109375,14.15625,65.6484375,0.598,0.378
1/18/1980 12:00,3,2,3.0859375,14.1328125,65.7734375,0.741,0.539
1/18/1980 13:00,3,2,3.0546875,14.1171875,65.8671875,0.86,0.527
1/18/1980 14:00,3,2,3.0234375,14.078125,65.953125,0.674,0.366
1/18/1980 15:00,3,2,2.9921875,14.0390625,66,0.385,0.089
1/18/1980 16:00,3,2,2.953125,13.984375,66.0546875,0.031,-0.261
1/18/1980 17:00,3,2,2.9140625,13.8671875,66.078125,-0.341,-0.607
1/18/1980 18:00,3,2,2.8671875,13.71875,66.1171875,-0.572,-0.84
1/18/1980 19:00,3,2,2.8203125,13.6015625,66.1328125,-0.636,-0.891
1/18/1980 20:00,3,2,2.765625,13.4921875,66.1796875,-0.551,-0.781
1/18/1980 21:00,3,2,2.7109375,13.3984375,66.21875,-0.307,-0.562
1/18/1980 22:00,3,2,2.6484375,13.3203125,66.28125,0.04,-0.269
1/18/1980 23:00,3,2,2.5859375,13.25,66.3359375,0.363,0.03
1/19/1980 0:00,3,2,2.53125,13.1953125,66.40625,0.522,0.231
1/19/1980 1:00,3,2,2.46875,13.140625,66.4765625,0.583,0.275
1/19/1980 2:00,3,2,2.40625,13.1015625,66.546875,0.461,0.176
1/19/1980 3:00,3,2,2.3515625,13.0625,66.609375,0.26,-0.033
1/19/1980 4:00,3,2,2.2890625,13.0234375,66.6796875,-0.103,-0.32
1/19/1980 5:00,3,2,2.234375,12.9765625,66.7265625,-0.453,-0.626
1/19/1980 6:00,3,2,2.203125,12.9140625,66.5703125,-0.6,-0.854
1/19/1980 7:00,3,2,2.15625,12.8203125,66.1640625,-0.658,-0.912
2/1/1980 1:00,4,3,2.1796875,6.7734375,6.75,0.223,0.149
2/1/1980 2:00,4,3,2.1953125,6.8828125,6.265625,0.11,0.013
2/1/1980 3:00,4,3,2.1953125,7.0078125,5.84375,-0.06,-0.213
2/1/1980 4:00,4,3,2.1875,7.1328125,5.359375,-0.301,-0.472
2/1/1980 5:00,4,3,2.1796875,7.2109375,4.890625,-0.508,-0.676
2/1/1980 6:00,4,3,2.1640625,7.265625,4.4609375,-0.597,-0.765
2/1/1980 7:00,4,3,2.15625,7.3046875,4.0859375,-0.545,-0.729
2/1/1980 8:00,4,3,2.1484375,7.3203125,3.7890625,-0.392,-0.58
2/1/1980 9:00,4,3,2.140625,7.34375,3.6328125,-0.167,-0.33
2/1/1980 10:00,4,3,2.140625,7.359375,3.578125,0.144,-0.035
2/1/1980 15:00,4,3,2.1484375,7.4765625,3.4375,0.263,0.024
2/1/1980 16:00,4,3,2.15625,7.4921875,3.328125,-0.018,-0.26
2/1/1980 17:00,4,3,2.1640625,7.5234375,3.25,-0.319,-0.532
2/1/1980 18:00,4,3,2.1796875,7.5546875,3.1171875,-0.533,-0.707
2/1/1980 19:00,4,3,2.1953125,7.5859375,2.984375,-0.585,-0.756
2/1/1980 20:00,4,3,2.2109375,7.6171875,2.7734375,-0.533,-0.692
2/1/1980 21:00,4,3,2.2265625,7.65625,2.5859375,-0.371,-0.522
2/1/1980 22:00,4,3,2.25,7.6953125,2.296875,-0.115,-0.269
2/1/1980 23:00,4,3,2.2734375,7.7578125,1.9765625,0.132,-0.019
2/2/1980 0:00,4,3,2.2890625,7.8203125,1.6640625,0.287,0.143
2/2/1980 1:00,4,3,2.3046875,7.890625,1.6640625,0.299,0.188
2/2/1980 2:00,4,3,2.296875,7.9140625,1.6796875,0.232,0.122
2/2/1980 3:00,4,3,2.296875,7.9375,1.7109375,0.123,-0.045
2/2/1980 4:00,4,3,2.28125,7.9609375,1.703125,-0.115,-0.288
2/2/1980 5:00,4,3,2.2734375,7.984375,1.765625,-0.353,-0.54
2/2/1980 6:00,4,3,2.2578125,8,1.7890625,-0.591,-0.71
2/2/1980 7:00,4,3,2.25,8.015625,1.9375,-0.621,-0.747
2/2/1980 8:00,4,3,2.25,8.015625,2.21875,-0.466,-0.667
2/2/1980 9:00,4,3,2.2421875,8.0234375,2.625,-0.316,-0.491
2/2/1980 10:00,4,3,2.2421875,8.015625,2.9921875,-0.079,-0.231
2/2/1980 11:00,4,3,2.2421875,8.0234375,3.4296875,0.22,0.051
2/2/1980 12:00,4,3,2.234375,8.0078125,3.828125,0.43,0.259
2/2/1980 13:00,4,3,2.234375,8.015625,4.125,0.491,0.339
2/2/1980 14:00,4,3,2.2109375,8.0078125,4.1953125,0.409,0.297
2/2/1980 15:00,4,3,2.1953125,8.015625,4.21875,0.318,0.147
2/2/1980 16:00,4,3,2.171875,8.0078125,4.125,0.028,-0.094
2/2/1980 17:00,4,3,2.1484375,8,4.0078125,-0.24,-0.38
2/6/1980 23:00,5,4,2.21875,6.53125,44.9609375,-0.347,-0.591
2/7/1980 0:00,5,4,2.265625,6.7265625,40.5703125,-0.2,-0.458
2/7/1980 1:00,5,4,2.3125,6.8828125,35.6953125,-0.121,-0.282
2/7/1980 2:00,5,4,2.4140625,7.1953125,30.3125,0.245,-0.078
2/7/1980 3:00,5,4,2.546875,7.3828125,25.7578125,0.467,0.093
2/7/1980 4:00,5,4,2.6796875,7.6953125,22.65625,0.476,0.159
2/7/1980 5:00,5,4,2.7890625,8.046875,20.1640625,0.421,0.113
2/7/1980 6:00,5,4,2.8671875,8.2578125,17.2734375,0.339,-0.007
2/7/1980 7:00,5,4,2.9140625,8.578125,15.171875,0.19,-0.166
2/7/1980 8:00,5,4,2.921875,8.8046875,13.9375,-0.024,-0.342
2/7/1980 9:00,5,4,2.8984375,8.9296875,12.546875,-0.185,-0.498
2/7/1980 10:00,5,4,2.84375,9.0078125,10.8203125,-0.258,-0.576
2/7/1980 11:00,5,4,2.7890625,9.0859375,9.3046875,-0.249,-0.545
2/7/1980 12:00,5,4,2.734375,9.1953125,8.5703125,-0.161,-0.439
2/7/1980 13:00,5,4,2.7109375,9.375,8.59375,-0.063,-0.295
2/7/1980 14:00,5,4,2.703125,9.6328125,9.125,0.126,-0.123
2/7/1980 15:00,5,4,2.71875,9.8984375,10.1796875,0.312,0.039
2/7/1980 16:00,5,4,2.734375,10.5625,11.6328125,0.357,0.118
2/7/1980 17:00,5,4,2.7421875,10.7265625,13.5390625,0.366,0.08
2/7/1980 18:00,5,4,2.765625,10.8359375,15.375,0.269,-0.036
2/7/1980 19:00,5,4,2.78125,10.9140625,17.453125,0.113,-0.187
2/7/1980 20:00,5,4,2.78125,11.0078125,19.8515625,-0.094,-0.356
2/7/1980 21:00,5,4,2.7890625,11.140625,22.6015625,-0.264,-0.519
2/7/1980 22:00,5,4,2.8125,11.5,25.828125,-0.392,-0.626
2/7/1980 23:00,5,4,2.8359375,11.8203125,29.09375,-0.396,-0.626
2/8/1980 0:00,5,4,2.8515625,11.9453125,31.7265625,-0.307,-0.532
2/8/1980 1:00,5,4,2.859375,12,33.375,-0.179,-0.389
2/8/1980 2:00,5,4,2.8671875,12.03125,34.1796875,-0.018,-0.212
2/8/1980 3:00,5,4,2.8828125,12.0703125,34.828125,0.281,-0.018
2/8/1980 4:00,5,4,2.8984375,12.125,35.4296875,0.351,0.124
2/8/1980 5:00,5,4,2.921875,12.1796875,35.96875,0.443,0.153
2/8/1980 6:00,5,4,2.953125,12.2421875,36.515625,0.452,0.086
2/8/1980 7:00,5,4,2.9765625,12.328125,37.328125,0.199,-0.034
2/8/1980 8:00,5,4,2.9921875,12.4140625,38.3984375,0.217,-0.184
2/8/1980 9:00,5,4,2.9921875,12.515625,39.328125,-0.002,-0.353
2/8/1980 10:00,5,4,2.984375,12.6484375,40.0703125,-0.28,-0.497
2/8/1980 11:00,5,4,2.9609375,12.7265625,40.6953125,-0.426,-0.554
2/8/1980 12:00,5,4,2.9296875,12.7890625,41.203125,-0.377,-0.509
2/8/1980 13:00,5,4,2.8984375,12.8046875,41.6171875,-0.31,-0.404
2/8/1980 14:00,5,4,2.8515625,12.8203125,41.875,-0.167,-0.268
2/8/1980 15:00,5,4,2.8125,12.8046875,42.046875,-0.015,-0.108
2/8/1980 16:00,5,4,2.765625,12.796875,42.15625,0.15,0.028
2/8/1980 17:00,5,4,2.7265625,12.7421875,42.3046875,0.162,0.07
2/8/1980 18:00,5,4,2.6796875,12.6953125,42.390625,0.053,0.011
2/8/1980 19:00,5,4,2.6328125,12.578125,42.6015625,-0.069,-0.102
2/8/1980 20:00,5,4,2.578125,12.5,42.9453125,-0.164,-0.24
2/8/1980 21:00,5,4,2.5234375,12.421875,43.4453125,-0.365,-0.397
2/8/1980 22:00,5,4,2.4765625,12.3828125,44.046875,-0.505,-0.545
2/8/1980 23:00,5,4,2.4296875,12.359375,44.78125,-0.563,-0.624
2/9/1980 0:00,5,4,2.390625,12.359375,45.6171875,-0.575,-0.597
2/9/1980 1:00,5,4,2.3515625,12.3828125,46.4765625,-0.484,-0.488
2/9/1980 2:00,5,4,2.3203125,12.4140625,47.4140625,-0.341,-0.338
2/9/1980 3:00,5,4,2.2890625,12.5,48.296875,-0.091,-0.155
2/9/1980 4:00,5,4,2.2578125,12.59375,49.21875,0.153,0.03
2/9/1980 5:00,5,4,2.2265625,12.75,50.078125,0.238,0.145
2/9/1980 6:00,5,4,2.203125,12.84375,50.96875,0.208,0.153
2/9/1980 7:00,5,4,2.171875,12.9140625,51.734375,0.141,0.082
2/9/1980 8:00,5,4,2.1484375,12.9375,52.453125,0.028,-0.034
2/10/1980 16:00,6,5,2.28125,13.5390625,37.5859375,0.043,-0.267
2/10/1980 17:00,6,5,2.46875,13.65625,33.1328125,0.245,-0.117
2/10/1980 18:00,6,5,2.671875,13.6953125,29.6015625,0.327,-0.009
2/10/1980 19:00,6,5,2.78125,6.640625,28.53125,0.293,0.015
2/10/1980 20:00,6,5,2.8046875,6.84375,28.7109375,0.177,-0.039
2/10/1980 21:00,6,5,2.7890625,7.0625,29.4375,0.068,-0.143
2/10/1980 22:00,6,5,2.7421875,13.5,30.7109375,-0.015,-0.285
2/10/1980 23:00,6,5,2.6875,13.46875,32.4375,-0.204,-0.446
2/11/1980 0:00,6,5,2.6328125,13.421875,34.5,-0.328,-0.586
2/11/1980 1:00,6,5,2.5703125,13.390625,36.546875,-0.405,-0.645
2/11/1980 2:00,6,5,2.515625,13.3515625,38.3828125,-0.444,-0.594
2/11/1980 3:00,6,5,2.453125,13.3125,40.0859375,-0.319,-0.463
2/11/1980 4:00,6,5,2.375,13.2734375,41.671875,-0.127,-0.287
2/11/1980 5:00,6,5,2.3046875,13.2421875,43.1796875,0.049,-0.086
2/11/1980 6:00,6,5,2.21875,13.2109375,44.5859375,0.214,0.102
2/11/1980 7:00,6,5,2.1484375,13.1796875,45.6484375,0.305,0.214
2/20/1980 7:00,8,6,2.1953125,7.84375,85.8359375,-0.527,-0.425
2/20/1980 8:00,8,6,2.3046875,8.1328125,86.1640625,-0.804,-0.698
2/20/1980 9:00,8,6,2.3984375,8.421875,86.3046875,-0.932,-0.837
2/20/1980 10:00,8,6,2.46875,8.8125,86.1484375,-0.898,-0.819
2/20/1980 11:00,8,6,2.5234375,9.015625,85.8359375,-0.755,-0.668
2/20/1980 12:00,8,6,2.5703125,9.1796875,85.1875,-0.472,-0.407
2/20/1980 13:00,8,6,2.5859375,9.3359375,84.671875,-0.109,-0.083
2/20/1980 14:00,8,6,2.5859375,9.46875,84.1796875,0.184,0.204
2/20/1980 15:00,8,6,2.5625,9.5703125,83.7109375,0.302,0.359
2/20/1980 16:00,8,6,2.53125,9.609375,83.203125,0.251,0.355
2/20/1980 17:00,8,6,2.4921875,9.625,82.78125,0.153,0.212
